338,-2024.50,565.49,35.01,VEHICLE,0,0
339,-2019.49,566.96,35.01,VEHICLE,0,0
340,-2013.70,569.75,35.00,VEHICLE,0,0
341,-2009.53,572.63,35.00,VEHICLE,0,0
342,-2005.40,575.81,35.01,VEHICLE,0,0
343,-2000.25,579.46,35.01,VEHICLE,0,0
344,-1995.75,581.79,35.03,VEHICLE,0,0
345,-1989.31,583.40,35.19,VEHICLE,0,0
346,-1984.29,583.46,35.25,VEHICLE,0,0
347,-1977.82,582.40,35.27,VEHICLE,0,0
348,-1971.30,581.02,35.28,VEHICLE,0,0
349,-1966.33,579.97,35.19,VEHICLE,0,0
350,-1961.35,578.98,35.16,VEHICLE,0,0
351,-1956.30,578.18,35.16,VEHICLE,0,0
352,-1951.12,577.62,35.16,VEHICLE,0,0
353,-1945.49,577.05,35.16,VEHICLE,0,0
354,-1940.20,576.51,35.16,VEHICLE,0,0
355,-1934.90,575.95,35.16,VEHICLE,0,0
356,-1929.55,575.03,35.16,VEHICLE,0,0
357,-1924.26,573.89,35.17,VEHICLE,0,0
358,-1918.85,572.69,35.20,VEHICLE,0,0
359,-1913.91,571.59,35.16,VEHICLE,0,0
360,-1908.40,570.37,35.08,VEHICLE,0,0
361,-1902.94,568.92,35.06,VEHICLE,0,0
362,-1897.98,567.18,35.02,VEHICLE,0,0
363,-1892.78,564.91,34.93,VEHICLE,0,0
364,-1887.82,562.11,34.72,VEHICLE,0,0
365,-1883.43,559.25,34.47,VEHICLE,0,0
366,-1878.63,556.06,34.38,VEHICLE,0,0
367,-1873.88,552.69,34.34,VEHICLE,0,0
368,-1869.13,549.17,34.28,VEHICLE,0,0
369,-1864.34,545.59,34.21,VEHICLE,0,0
370,-1859.96,542.30,34.16,VEHICLE,0,0
371,-1855.09,538.69,34.14,VEHICLE,0,0
372,-1850.06,535.27,34.01,VEHICLE,0,0
373,-1844.95,531.90,33.72,VEHICLE,0,0
374,-1839.95,528.48,33.36,VEHICLE,0,0
375,-1835.30,524.73,32.83,VEHICLE,0,0
376,-1831.12,520.54,32.25,VEHICLE,0,0
377,-1827.23,516.11,31.22,VEHICLE,0,0
378,-1823.69,511.41,30.12,VEHICLE,0,0
379,-1820.78,506.44,29.01,VEHICLE,0,0
380,-1818.63,501.56,28.06,VEHICLE,0,0
381,-1817.00,495.83,27.14,VEHICLE,0,0
382,-1816.18,489.99,26.16,VEHICLE,0,0
383,-1816.07,484.12,25.06,VEHICLE,0,0
384,-1816.55,478.26,23.75,VEHICLE,0,0
385,-1817.74,472.41,22.43,VEHICLE,0,0
386,-1819.76,466.69,21.11,VEHICLE,0,0
387,-1822.58,461.32,20.01,VEHICLE,0,0
388,-1826.04,456.41,19.04,VEHICLE,0,0
389,-1829.79,451.59,18.40,VEHICLE,0,0
390,-1833.65,446.69,17.87,VEHICLE,0,0
391,-1837.23,442.09,17.43,VEHICLE,0,0
392,-1840.99,436.99,17.06,VEHICLE,0,0
393,-1844.06,431.60,16.95,VEHICLE,0,0
394,-1846.16,425.87,16.99,VEHICLE,0,0
395,-1847.26,420.04,16.99,VEHICLE,0,0
396,-1847.40,414.22,16.99,VEHICLE,0,0
397,-1846.63,408.59,17.00,VEHICLE,0,0
398,-1844.97,403.25,17.00,VEHICLE,0,0
399,-1841.71,397.07,17.00,VEHICLE,0,0
400,-1838.35,392.86,17.00,VEHICLE,0,0
401,-1834.37,389.22,17.00,VEHICLE,0,0
402,-1828.98,385.05,17.01,VEHICLE,0,0
403,-1824.63,381.77,17.01,VEHICLE,0,0
404,-1820.24,378.43,17.01,VEHICLE,0,0
405,-1815.82,375.03,17.01,VEHICLE,0,0
406,-1811.46,371.40,17.01,VEHICLE,0,0
407,-1807.17,367.74,17.01,VEHICLE,0,0
408,-1802.79,363.99,17.01,VEHICLE,0,0
409,-1798.62,360.29,17.02,VEHICLE,0,0
410,-1794.72,356.35,16.96,VEHICLE,0,0
411,-1790.97,352.43,16.58,VEHICLE,0,0
412,-1787.56,348.81,15.93,VEHICLE,0,0
413,-1784.21,345.23,14.70,VEHICLE,0,0
414,-1780.59,341.42,12.89,VEHICLE,0,0
415,-1776.82,337.61,11.02,VEHICLE,0,0
