396,-2685.28,1792.56,67.65
397,-2685.27,1799.47,67.59
398,-2685.25,1805.74,67.52
399,-2685.24,1812.59,67.43
400,-2685.23,1818.82,67.35
401,-2685.22,1825.75,67.23
402,-2685.20,1832.59,67.11
403,-2685.19,1839.61,66.96
404,-2685.18,1846.08,66.82
405,-2685.17,1851.08,66.71
406,-2685.16,1856.20,66.57
407,-2685.15,1861.30,66.44
408,-2685.14,1866.44,66.30
409,-2685.13,1871.60,66.14
410,-2685.12,1876.78,65.98
411,-2685.11,1883.89,65.75
412,-2685.10,1890.37,65.52
413,-2685.09,1895.61,65.35
414,-2685.08,1900.86,65.14
415,-2685.07,1907.98,64.86
416,-2685.01,1915.29,64.56
417,-2684.95,1920.57,64.33
418,-2684.89,1925.84,64.10
419,-2684.81,1932.51,63.79
420,-2684.73,1939.85,63.44
421,-2684.65,1946.61,63.11
422,-2684.59,1952.00,62.82
423,-2684.53,1957.42,62.53
424,-2684.44,1964.81,62.11
425,-2684.39,1972.34,61.69
426,-2684.34,1979.86,61.23
427,-2684.31,1987.41,60.77
428,-2684.27,1995.03,60.28
429,-2684.24,2000.54,59.92
430,-2684.23,2006.07,59.55
431,-2684.26,2012.98,59.06
432,-2684.31,2020.05,58.57
433,-2684.34,2025.61,58.16
434,-2684.38,2031.24,57.74
435,-2684.43,2039.03,57.15
436,-2684.47,2044.72,56.70
437,-2684.51,2049.72,56.31
438,-2684.56,2057.56,55.65
439,-2684.61,2065.36,55.03
440,-2684.64,2070.45,54.99
441,-2684.69,2076.68,55.10
442,-2684.74,2084.03,55.10
443,-2684.78,2089.72,55.09
444,-2684.81,2094.76,55.09
445,-2684.87,2102.39,55.09
446,-2684.90,2107.77,55.09
447,-2684.96,2115.25,55.09
448,-2685.01,2121.98,55.09
449,-2685.15,2129.15,55.09
450,-2685.31,2136.44,55.09
451,-2685.52,2143.81,55.09
452,-2686.10,2150.58,55.10
453,-2686.93,2155.52,55.10
454,-2688.53,2161.94,55.10
455,-2690.26,2168.10,55.10
456,-2692.18,2174.89,55.10
457,-2694.22,2182.08,55.08
458,-2695.60,2186.92,55.04
459,-2697.78,2194.11,54.99
460,-2700.12,2200.57,54.95
461,-2701.95,2205.32,54.94
462,-2704.44,2211.74,54.96
463,-2706.34,2216.50,55.02
464,-2708.32,2221.13,55.14
465,-2710.33,2225.73,55.30
466,-2712.35,2230.32,55.52
467,-2714.36,2234.89,55.77
468,-2716.39,2239.48,56.10
469,-2718.45,2244.03,56.49
470,-2720.74,2248.50,56.88
471,-2724.38,2254.90,57.62
472,-2728.04,2261.23,58.37
473,-2731.71,2267.53,59.27
474,-2735.25,2273.69,60.16
475,-2738.65,2279.86,61.18
476,-2741.76,2285.58,62.12
477,-2745.05,2291.66,63.22
478,-2748.02,2297.12,64.21
479,-2751.12,2303.11,65.37
480,-2753.92,2309.13,66.56
481,-2756.13,2314.65,67.77
482,-2758.27,2320.72,68.95
483,-2760.11,2326.14,70.23
484,-2762.01,2331.91,71.74
485,-2763.70,2337.76,72.94
486,-2765.29,2343.60,73.37
487,-2766.40,2349.30,74.01
488,-2767.34,2355.11,74.82
489,-2768.30,2360.88,75.57
490,-2769.13,2366.67,76.31
491,-2769.66,2372.31,77.59
492,-2770.13,2377.81,79.07
493,-2770.51,2383.24,80.40
494,-2770.69,2388.20,81.65
495,-2770.59,2393.47,82.94
496,-2770.43,2398.71,84.20
497,-2770.26,2403.89,85.46
498,-2770.09,2408.99,86.50
499,-2769.83,2414.15,87.50
500,-2769.42,2420.52,88.77
501,-2769.08,2425.59,89.69
502,-2768.73,2430.69,90.38
503,-2768.39,2435.72,91.13
504,-2768.04,2440.89,91.89
505,-2767.68,2446.34,92.67
506,-2767.26,2452.52,93.11
507,-2766.91,2457.77,93.52
508,-2766.49,2463.96,94.01
509,-2766.04,2470.71,94.53
510,-2765.71,2475.69,94.86
511,-2765.34,2481.18,94.98
512,-2764.99,2486.37,95.14
513,-2764.64,2491.57,95.30
514,-2764.28,2496.83,95.46
515,-2763.87,2502.67,95.64
516,-2763.41,2508.61,95.67
517,-2762.97,2514.15,95.62
518,-2762.48,2520.25,95.61
519,-2762.06,2525.43,95.59
520,-2761.56,2531.73,95.56
521,-2761.04,2538.12,95.37
522,-2760.47,2544.08,95.14
523,-2759.69,2550.29,94.94
524,-2758.85,2555.56,94.76
525,-2757.80,2561.70,94.52
526,-2756.70,2567.86,94.11
527,-2755.23,2574.02,93.73
528,-2752.88,2580.59,93.35
529,-2749.71,2586.83,92.91
530,-2746.51,2591.86,92.43
531,-2742.50,2597.87,91.88
532,-2738.45,2603.89,91.34
533,-2735.01,2608.99,90.85
534,-2730.86,2615.15,90.21
535,-2728.07,2619.32,89.79
536,-2724.52,2624.58,89.28
537,-2720.60,2630.33,88.76
538,-2717.59,2634.42,88.38
539,-2714.21,2638.44,87.99
540,-2709.67,2643.01,87.56
541,-2705.69,2646.39,87.17
542,-2700.19,2650.31,86.61
543,-2695.77,2652.92,86.20
544,-2689.24,2656.04,85.54
545,-2684.36,2657.93,85.03
546,-2677.95,2660.26,84.22
547,-2670.88,2662.79,83.39
548,-2663.83,2665.29,82.63
549,-2658.63,2667.02,82.04
550,-2653.31,2668.49,81.34
551,-2645.73,2669.94,80.40
552,-2640.16,2670.52,79.76
553,-2632.41,2671.06,78.84
554,-2626.76,2671.42,78.14
555,-2621.75,2671.72,77.50
556,-2616.06,2672.07,76.81
557,-2611.06,2672.38,76.20
558,-2606.00,2672.69,75.59
559,-2600.27,2673.00,74.89
560,-2594.42,2673.14,74.19
561,-2589.39,2673.17,73.60
562,-2583.62,2673.18,72.92
563,-2578.58,2673.19,72.33
564,-2572.96,2673.19,71.66
565,-2567.74,2673.19,71.06
566,-2562.03,2673.20,70.44
567,-2556.93,2673.20,69.89
568,-2551.80,2673.21,69.32
569,-2546.83,2673.21,68.77
570,-2541.08,2673.21,68.16
571,-2535.34,2673.19,67.63
572,-2529.52,2673.08,67.11
573,-2523.71,2672.92,66.56
574,-2517.95,2672.75,66.02
575,-2512.07,2672.58,65.54
576,-2504.19,2672.35,65.03
577,-2499.12,2672.20,64.67
578,-2493.36,2672.03,64.26
579,-2488.28,2671.88,63.90
580,-2482.49,2671.76,63.58
581,-2477.36,2671.69,63.31
582,-2472.29,2671.64,63.02
583,-2466.49,2671.58,62.69
584,-2460.72,2671.53,62.37
585,-2454.33,2671.47,62.03
586,-2449.15,2671.42,61.80
587,-2444.07,2671.37,61.57
588,-2438.27,2671.31,61.30
589,-2432.48,2671.26,61.03
590,-2427.32,2671.21,60.79
591,-2422.28,2671.16,60.55
592,-2417.05,2671.12,60.35
593,-2411.38,2671.06,60.13
594,-2406.24,2671.02,59.92
595,-2399.07,2670.95,59.63
596,-2393.42,2670.90,59.40
597,-2385.98,2670.83,59.10
598,-2380.98,2670.78,58.92
599,-2375.19,2670.73,58.71
600,-2369.39,2670.75,58.50
601,-2364.31,2670.95,58.32
602,-2358.49,2671.29,58.10
603,-2352.82,2671.66,57.90
604,-2347.67,2671.99,57.71
605,-2341.83,2672.38,57.51
606,-2336.06,2672.76,57.32
607,-2331.03,2673.09,57.16
608,-2325.23,2673.47,56.96
609,-2320.16,2673.81,56.79
610,-2314.44,2674.18,56.60
611,-2308.59,2674.57,56.40
612,-2303.52,2674.90,56.20
613,-2297.83,2675.28,55.97
614,-2290.56,2675.75,55.67
615,-2284.80,2676.06,55.45
616,-2278.97,2676.21,55.23
617,-2273.91,2676.27,55.06
618,-2268.84,2676.32,55.06
619,-2263.09,2676.36,55.00
620,-2257.36,2676.41,54.80
621,-2251.55,2676.45,54.62
622,-2245.84,2676.50,54.47
623,-2239.98,2676.55,54.31
624,-2234.92,2676.59,54.17
625,-2229.22,2676.63,54.05
626,-2224.18,2676.67,54.01
627,-2218.41,2676.72,53.95
628,-2212.78,2676.76,53.89
629,-2205.55,2676.82,53.80
630,-2197.73,2676.88,53.71
631,-2191.99,2676.86,53.63
632,-2186.27,2676.69,53.56
633,-2181.23,2676.33,53.50
634,-2173.50,2675.36,53.40
635,-2167.97,2674.32,53.32
636,-2163.10,2673.14,53.26
637,-2157.67,2671.65,53.18
638,-2150.15,2669.52,53.07
639,-2144.68,2667.95,53.00
640,-2139.25,2666.40,52.92
641,-2131.80,2664.27,52.81
642,-2126.33,2662.70,52.72
643,-2119.58,2660.77,52.61
644,-2112.19,2658.65,52.49
645,-2104.73,2656.43,52.37
646,-2098.03,2654.26,52.26
647,-2090.67,2651.82,52.13
648,-2083.35,2649.37,52.01
649,-2076.01,2646.91,51.88
650,-2070.67,2645.13,51.78
651,-2065.36,2643.35,51.68
652,-2058.03,2640.90,51.55
653,-2050.72,2638.46,51.41
654,-2043.38,2636.00,51.27
655,-2036.08,2633.56,51.12
656,-2028.75,2631.12,50.79
657,-2023.50,2629.36,50.74
658,-2016.11,2626.88,50.68
659,-2008.90,2624.50,50.58
660,-2003.64,2622.85,50.45
661,-1998.77,2621.47,50.29
662,-1993.36,2620.01,50.14
663,-1987.98,2618.56,49.99
664,-1982.54,2617.16,49.73
665,-1977.02,2615.94,49.44
666,-1971.47,2615.05,49.18
667,-1965.92,2614.54,48.83
668,-1960.28,2614.31,48.38
669,-1954.58,2614.19,47.94
670,-1949.00,2614.09,47.57
671,-1943.29,2614.03,47.15
672,-1937.65,2614.13,46.94
673,-1932.62,2614.47,46.88
674,-1927.00,2615.19,46.99
675,-1921.61,2616.23,47.33
676,-1914.16,2618.29,47.88
677,-1909.16,2620.15,48.33
678,-1904.51,2622.27,48.74
679,-1900.09,2624.69,49.14
680,-1894.30,2628.45,49.72
681,-1888.70,2632.33,50.31
682,-1883.18,2636.24,50.89
683,-1877.51,2640.80,51.49
684,-1872.99,2645.28,52.01
685,-1868.52,2650.15,52.46
686,-1864.45,2654.62,52.89
687,-1860.36,2659.07,53.24
688,-1855.70,2663.60,53.58
689,-1851.23,2667.11,53.86
690,-1846.13,2670.10,54.14
691,-1840.15,2672.65,54.84
692,-1834.95,2674.28,55.32
693,-1830.16,2675.76,55.16
694,-1824.26,2677.01,56.29
695,-1818.68,2677.87,57.42
696,-1813.52,2678.65,57.34
697,-1808.09,2679.49,56.12
698,-1802.63,2681.54,56.90
699,-1798.32,2684.60,57.29
700,-1794.01,2688.16,57.83
701,-1789.79,2691.25,58.29
702,-1784.52,2693.88,58.70
703,-1779.42,2695.20,59.09
704,-1773.79,2693.99,59.23
705,-1768.75,2691.61,59.27
706,-1763.65,2689.17,59.29
707,-1758.46,2687.43,59.32
708,-1753.40,2686.51,59.25
709,-1747.35,2685.36,59.10
710,-1741.79,2683.63,59.25
711,-1737.00,2681.79,59.29
712,-1730.98,2679.39,59.82
713,-1726.22,2677.48,60.63
714,-1720.35,2674.85,61.63
715,-1715.18,2671.58,62.30
716,-1710.29,2667.83,62.58
717,-1704.96,2663.67,62.80
718,-1699.65,2659.53,63.39
719,-1695.46,2656.27,64.54
720,-1690.63,2652.51,65.90
721,-1685.97,2648.88,67.51
722,-1681.06,2645.06,69.21
723,-1676.62,2641.59,70.86
724,-1672.09,2637.65,72.43
725,-1668.18,2633.36,74.05
726,-1664.78,2628.90,75.21
727,-1661.58,2624.61,76.47
728,-1658.36,2619.27,77.49
729,-1656.58,2614.41,78.45
730,-1655.68,2608.88,79.31
731,-1655.16,2603.95,80.02
732,-1654.53,2597.71,80.95
733,-1653.89,2591.42,81.64
734,-1653.26,2585.10,82.40
735,-1652.76,2578.66,82.96
736,-1652.61,2572.06,83.53
737,-1652.54,2565.47,84.00
738,-1652.62,2558.32,84.37
739,-1652.71,2553.20,84.66
740,-1652.80,2548.10,84.77
741,-1652.88,2542.96,84.86
742,-1652.72,2536.21,84.98
743,-1652.37,2530.39,85.02
744,-1651.94,2524.52,85.08
745,-1651.52,2519.42,85.20
746,-1650.99,2514.14,85.34
747,-1650.00,2509.19,85.47
748,-1648.10,2503.55,85.67
749,-1646.05,2498.43,85.85
750,-1643.72,2493.92,86.06
751,-1641.68,2489.31,86.52
752,-1640.89,2487.51,86.59
753,-1639.63,2485.28,86.60
754,-1638.08,2482.38,86.42
755,-1637.40,2481.14,86.34
756,-1637.41,2481.15,86.34
